date,time,open,high,low,close,expiry_date,open_interest_call,volume_call,close_call,low_call,high_call,open_call,strike_price,open_put,high_put,low_put,close_put,volume_put,open_interest_put
2020-01-08,09:15:00,11938.5,11950.1,11929.6,11949.75,09-JAN-2020,91650,173627,71.45,44.1,77.25,64.15,11950,45.0,82.0,40.25,65.0,389928,671400
2020-01-08,09:15:00,11938.5,11950.1,11929.6,11949.75,09-JAN-2020,1199475,540377,42.25,21.05,50.0,44.75,12000,85.0,98.8,70.05,85.0,702827,2607375
2020-01-08,09:15:00,11938.5,11950.1,11929.6,11949.75,09-JAN-2020,770850,318452,21.1,8.2,25.0,25.0,12050,123.15,150.0,108.0,112.6,266851,1198725
2020-01-08,09:16:00,11947.4,11955.15,11946.0,11949.85,09-JAN-2020,91650,200550,64.0,64.0,71.5,71.4,11950,65.95,65.95,57.2,63.15,336300,671400
2020-01-08,09:16:00,11947.4,11955.15,11946.0,11949.85,09-JAN-2020,1199475,462450,38.8,38.8,42.15,42.15,12000,85.6,85.75,77.75,84.25,510900,2607375
2020-01-08,09:16:00,11947.4,11955.15,11946.0,11949.85,09-JAN-2020,770850,256275,19.7,19.7,21.75,21.05,12050,113.9,115.95,105.65,115.95,176775,1198725
2020-01-08,09:17:00,11949.2,11949.2,11937.75,11938.5,09-JAN-2020,248325,108750,60.05,60.05,66.35,66.35,11950,63.0,69.0,63.0,69.0,259125,770775
2020-01-08,09:17:00,11949.2,11949.2,11937.75,11938.5,09-JAN-2020,1515975,335550,34.05,34.05,38.45,38.4,12000,84.95,91.1,84.9,91.1,424200,2370450
2020-01-08,09:17:00,11949.2,11949.2,11937.75,11938.5,09-JAN-2020,846450,193800,17.35,17.25,19.95,19.95,12050,115.25,124.55,115.25,124.55,105075,1059900
2020-01-08,09:18:00,11938.95,11938.95,11931.35,11935.95,09-JAN-2020,248325,162150,59.25,55.8,60.9,60.9,11950,68.1,74.7,68.1,71.25,223650,770775
2020-01-08,09:18:00,11938.95,11938.95,11931.35,11935.95,09-JAN-2020,1515975,428700,33.35,31.1,34.1,34.1,12000,91.2,100.0,91.2,94.55,479400,2370450
2020-01-08,09:18:00,11938.95,11938.95,11931.35,11935.95,09-JAN-2020,846450,224025,16.55,15.65,17.25,17.25,12050,123.6,132.95,123.6,128.1,88650,1059900
2020-01-08,09:19:00,11936.65,11943.85,11935.35,11935.35,09-JAN-2020,248325,130350,60.75,58.85,61.9,59.75,11950,70.6,70.95,68.75,70.95,141300,770775
2020-01-08,09:19:00,11936.65,11943.85,11935.35,11935.35,09-JAN-2020,1515975,364050,34.35,33.05,35.25,33.6,12000,94.2,94.9,92.0,94.4,297225,2370450
2020-01-08,09:19:00,11936.65,11943.85,11935.35,11935.35,09-JAN-2020,846450,134625,17.25,16.4,17.8,16.75,12050,127.25,127.8,124.3,126.0,54450,1059900
2020-01-08,09:20:00,11936.25,11958.85,11936.25,11958.85,09-JAN-2020,358800,206100,69.95,60.15,69.95,60.7,11950,70.6,70.95,57.9,57.9,220275,825150
2020-01-08,09:20:00,11936.25,11958.85,11936.25,11958.85,09-JAN-2020,1841250,458700,41.1,33.85,41.1,34.45,12000,93.55,94.75,78.75,78.75,317100,2186025
2020-01-08,09:20:00,11936.25,11958.85,11936.25,11958.85,09-JAN-2020,909225,231750,21.0,16.95,21.0,17.15,12050,126.15,127.4,108.05,108.05,97650,1014300
2020-01-08,09:21:00,11959.9,11977.0,11959.45,11970.2,09-JAN-2020,358800,200550,77.1,69.8,80.75,70.6,11950,57.0,58.5,51.1,54.55,262050,825150
2020-01-08,09:21:00,11959.9,11977.0,11959.45,11970.2,09-JAN-2020,1841250,594075,46.7,41.25,48.95,41.6,12000,78.0,79.2,69.35,73.7,397350,2186025
2020-01-08,09:21:00,11959.9,11977.0,11959.45,11970.2,09-JAN-2020,909225,341850,25.2,21.4,26.85,21.4,12050,106.8,109.8,96.15,101.5,105825,1014300
2020-01-08,09:22:00,11970.1,11975.4,11965.0,11975.25,09-JAN-2020,358800,92475,75.45,71.95,77.4,76.75,11950,54.55,57.4,53.2,53.75,152625,825150
2020-01-08,09:22:00,11970.1,11975.4,11965.0,11975.25,09-JAN-2020,1841250,341325,45.3,42.8,46.9,46.3,12000,74.1,78.45,72.8,73.85,260025,2186025
2020-01-08,09:22:00,11970.1,11975.4,11965.0,11975.25,09-JAN-2020,909225,176250,25.05,22.8,25.55,25.1,12050,102.35,108.4,101.5,102.0,44850,1014300
2020-01-08,09:23:00,11975.75,11979.65,11972.7,11974.3,09-JAN-2020,452850,78675,73.6,73.4,78.85,75.7,11950,53.65,55.65,51.85,55.4,158700,916125
2020-01-08,09:23:00,11975.75,11979.65,11972.7,11974.3,09-JAN-2020,2029275,346575,44.7,44.5,48.15,45.65,12000,73.45,76.55,71.05,76.45,215100,2226900
2020-01-08,09:23:00,11975.75,11979.65,11972.7,11974.3,09-JAN-2020,986775,165300,24.65,24.5,26.75,25.1,12050,101.85,106.0,99.2,106.0,61350,1000275
2020-01-08,09:24:00,11973.9,11975.15,11967.0,11975.15,09-JAN-2020,452850,50325,74.75,69.2,74.75,73.65,11950,55.4,57.95,53.5,53.5,145800,916125
2020-01-08,09:24:00,11973.9,11975.15,11967.0,11975.15,09-JAN-2020,2029275,360825,44.75,41.4,45.0,45.0,12000,75.9,79.45,74.2,74.2,199875,2226900
2020-01-08,09:24:00,11973.9,11975.15,11967.0,11975.15,09-JAN-2020,986775,174525,24.6,22.45,24.7,24.7,12050,105.4,110.2,104.0,104.0,37725,1000275
2020-01-08,09:25:00,11976.35,11977.7,11968.95,11970.15,09-JAN-2020,452850,58125,72.2,70.95,76.25,74.0,11950,53.65,55.8,51.6,55.55,131250,916125
2020-01-08,09:25:00,11976.35,11977.7,11968.95,11970.15,09-JAN-2020,2029275,248775,42.8,42.35,46.3,44.8,12000,74.15,76.95,71.75,76.35,163275,2226900
2020-01-08,09:25:00,11976.35,11977.7,11968.95,11970.15,09-JAN-2020,986775,142200,23.35,23.1,25.5,24.6,12050,103.85,107.0,100.55,105.75,33000,1000275
2020-01-08,09:26:00,11970.45,11972.75,11966.8,11967.5,09-JAN-2020,461550,39150,70.25,69.7,73.15,71.5,11950,55.15,56.9,54.0,55.75,119025,974700
2020-01-08,09:26:00,11970.45,11972.75,11966.8,11967.5,09-JAN-2020,2190225,223275,41.9,41.4,44.0,42.95,12000,76.4,78.3,75.0,77.25,154425,2311275
2020-01-08,09:26:00,11970.45,11972.75,11966.8,11967.5,09-JAN-2020,976200,137400,22.85,22.6,24.2,23.4,12050,106.3,109.3,104.6,107.55,28350,966600
2020-01-08,09:27:00,11967.35,11975.0,11967.35,11972.8,09-JAN-2020,461550,38475,73.25,70.75,74.6,71.7,11950,55.75,55.75,52.0,53.35,140475,974700
2020-01-08,09:27:00,11967.35,11975.0,11967.35,11972.8,09-JAN-2020,2190225,288375,44.2,41.85,45.0,41.85,12000,77.0,77.0,72.15,73.6,133125,2311275
2020-01-08,09:27:00,11967.35,11975.0,11967.35,11972.8,09-JAN-2020,976200,92625,24.15,22.75,24.8,22.9,12050,105.85,106.55,101.4,102.95,25200,966600
2020-01-08,09:28:00,11972.45,11989.8,11971.9,11989.0,09-JAN-2020,461550,101100,83.9,72.9,86.9,73.05,11950,53.2,53.4,40.0,41.95,236400,974700
2020-01-08,09:28:00,11972.45,11989.8,11971.9,11989.0,09-JAN-2020,2190225,389025,51.95,43.75,53.85,44.0,12000,73.95,74.0,56.35,59.9,337050,2311275
2020-01-08,09:28:00,11972.45,11989.8,11971.9,11989.0,09-JAN-2020,976200,197250,28.75,23.95,30.05,23.95,12050,103.0,103.8,83.05,86.3,53100,966600
2020-01-08,09:29:00,11990.4,11991.15,11985.1,11985.65,09-JAN-2020,475275,84750,78.2,77.3,83.3,83.3,11950,42.95,47.3,42.55,46.55,159750,1019250
2020-01-08,09:29:00,11990.4,11991.15,11985.1,11985.65,09-JAN-2020,2306475,289950,47.55,46.45,51.6,51.55,12000,60.15,66.3,60.15,65.5,228300,2361450
2020-01-08,09:29:00,11990.4,11991.15,11985.1,11985.65,09-JAN-2020,1012275,129750,26.05,25.55,28.85,28.75,12050,87.0,94.55,87.0,93.8,32775,957900
2020-01-08,09:30:00,11985.5,11992.0,11983.8,11987.6,09-JAN-2020,475275,72900,77.35,75.55,81.25,78.25,11950,46.85,48.0,44.95,46.9,114300,1019250
2020-01-08,09:30:00,11985.5,11992.0,11983.8,11987.6,09-JAN-2020,2306475,261750,46.65,45.35,49.5,47.45,12000,65.9,67.8,63.65,66.3,189975,2361450
2020-01-08,09:30:00,11985.5,11992.0,11983.8,11987.6,09-JAN-2020,1012275,162225,25.5,24.55,27.5,25.95,12050,94.35,96.75,91.0,94.4,47625,957900
2020-01-08,09:31:00,11988.05,11993.15,11988.05,11990.55,09-JAN-2020,475275,60900,79.8,79.1,81.6,79.1,11950,45.75,46.5,44.65,46.15,80550,1019250
2020-01-08,09:31:00,11988.05,11993.15,11988.05,11990.55,09-JAN-2020,2306475,222975,48.5,47.4,50.0,47.4,12000,65.3,65.45,63.1,65.1,171075,2361450
2020-01-08,09:31:00,11988.05,11993.15,11988.05,11990.55,09-JAN-2020,1012275,148425,26.85,26.2,27.7,26.2,12050,94.0,94.0,90.3,93.0,39075,957900
2020-01-08,09:32:00,11990.5,11990.5,11978.3,11978.3,09-JAN-2020,452850,71325,73.1,72.55,79.05,79.05,11950,46.6,51.15,46.6,51.1,126525,1078200
2020-01-08,09:32:00,11990.5,11990.5,11978.3,11978.3,09-JAN-2020,2449125,251850,43.8,43.65,47.95,47.95,12000,65.2,71.85,65.2,71.5,224400,2452125
2020-01-08,09:32:00,11990.5,11990.5,11978.3,11978.3,09-JAN-2020,1032825,172725,23.9,23.7,26.65,26.65,12050,93.5,101.4,93.5,101.15,41700,922425
2020-01-08,09:33:00,11978.7,11991.5,11978.7,11990.3,09-JAN-2020,452850,51900,80.65,72.7,81.7,72.7,11950,51.4,51.4,45.3,46.45,115875,1078200
2020-01-08,09:33:00,11978.7,11991.5,11978.7,11990.3,09-JAN-2020,2449125,202275,49.4,43.5,50.15,43.5,12000,71.8,71.8,63.9,65.0,164325,2452125
2020-01-08,09:33:00,11978.7,11991.5,11978.7,11990.3,09-JAN-2020,1032825,114075,27.15,23.65,27.95,23.65,12050,101.45,101.45,91.3,92.3,32850,922425
2020-01-08,09:34:00,11989.9,11989.9,11983.1,11983.15,09-JAN-2020,452850,39900,76.75,76.6,80.55,80.55,11950,46.85,50.55,46.8,50.55,55950,1078200
2020-01-08,09:34:00,11989.9,11989.9,11983.1,11983.15,09-JAN-2020,2449125,161925,46.75,46.5,49.5,48.75,12000,65.75,70.05,65.55,70.05,98175,2452125
2020-01-08,09:34:00,11989.9,11989.9,11983.1,11983.15,09-JAN-2020,1032825,87225,25.8,25.5,27.2,27.05,12050,93.3,99.0,93.3,99.0,21825,922425
2020-01-08,09:35:00,11982.9,11984.8,11979.45,11984.8,09-JAN-2020,481125,58125,80.1,74.6,80.1,76.2,11950,50.45,52.3,48.55,48.55,93675,1095450
2020-01-08,09:35:00,11982.9,11984.8,11979.45,11984.8,09-JAN-2020,2470800,210525,49.45,45.2,49.6,46.8,12000,70.1,72.65,68.0,68.0,147525,2443275
2020-01-08,09:35:00,11982.9,11984.8,11979.45,11984.8,09-JAN-2020,1055850,122550,27.5,24.6,27.5,26.0,12050,99.3,101.85,95.9,96.75,28350,928275
2020-01-08,09:36:00,11985.0,11988.1,11982.45,11983.6,09-JAN-2020,481125,33300,77.85,77.15,81.8,81.2,11950,48.7,51.05,47.75,50.6,61500,1095450
