date,time,open,high,low,close,expiry_date,open_interest_call,volume_call,close_call,low_call,high_call,open_call,strike_price,open_put,high_put,low_put,close_put,volume_put,open_interest_put
2020-01-07,09:24:00,12138.8,12139.5,12130.2,12130.3,09-JAN-2020,1508025,230475,42.15,42.15,43.95,43.9,12150,61.05,63.35,61.05,63.35,74850,500550
2020-01-07,09:24:00,12138.8,12139.5,12130.2,12130.3,09-JAN-2020,1048725,59250,140.65,140.55,144.1,144.1,12000,11.55,12.35,11.5,12.3,186450,2197500
2020-01-07,09:25:00,12131.25,12134.35,12131.25,12134.35,09-JAN-2020,662700,24225,100.4,100.0,101.6,100.0,12050,21.7,21.8,20.8,21.6,73950,952350
2020-01-07,09:25:00,12131.25,12134.35,12131.25,12134.35,09-JAN-2020,1847625,168300,67.25,67.2,68.5,67.35,12100,38.5,38.7,37.4,38.4,189000,1490325
2020-01-07,09:25:00,12131.25,12134.35,12131.25,12134.35,09-JAN-2020,1508025,153975,42.3,42.15,42.95,42.3,12150,63.25,63.45,61.8,63.35,40575,500550
2020-01-07,09:25:00,12131.25,12134.35,12131.25,12134.35,09-JAN-2020,1048725,23400,141.45,141.0,142.2,141.3,12000,12.5,12.65,11.95,12.65,186450,2197500
2020-01-07,09:26:00,12133.35,12133.35,12129.35,12131.0,09-JAN-2020,643950,66600,99.25,99.05,100.85,100.05,12050,21.8,22.85,21.75,22.65,102825,1010025
2020-01-07,09:26:00,12133.35,12133.35,12129.35,12131.0,09-JAN-2020,1837125,255075,66.5,66.3,67.55,67.05,12100,38.5,40.15,38.5,39.65,197925,1664475
2020-01-07,09:26:00,12133.35,12133.35,12129.35,12131.0,09-JAN-2020,1457850,186150,41.15,41.15,42.3,42.3,12150,63.25,65.05,63.15,64.3,64425,566475
2020-01-07,09:26:00,12133.35,12133.35,12129.35,12131.0,09-JAN-2020,1026150,69825,139.9,139.5,141.5,140.95,12000,12.7,13.5,12.7,13.3,140550,2210175
2020-01-07,09:27:00,12131.4,12132.05,12128.35,12129.1,09-JAN-2020,643950,32925,97.55,97.25,99.75,99.2,12050,22.65,23.0,22.3,22.9,67350,1010025
2020-01-07,09:27:00,12131.4,12132.05,12128.35,12129.1,09-JAN-2020,1837125,313575,64.95,64.65,66.95,66.65,12100,39.7,40.0,39.2,39.9,162975,1664475
2020-01-07,09:27:00,12131.4,12132.05,12128.35,12129.1,09-JAN-2020,1457850,144675,39.75,39.75,41.5,41.1,12150,64.45,65.2,63.6,64.9,33975,566475
2020-01-07,09:27:00,12131.4,12132.05,12128.35,12129.1,09-JAN-2020,1026150,106950,138.05,138.0,140.4,139.45,12000,13.4,13.7,13.1,13.6,123600,2210175
2020-01-07,09:28:00,12128.0,12128.7,12123.3,12125.55,09-JAN-2020,643950,36075,96.55,94.15,97.6,96.55,12050,23.1,23.45,22.35,22.6,89325,1010025
2020-01-07,09:28:00,12128.0,12128.7,12123.3,12125.55,09-JAN-2020,1837125,207975,63.85,62.0,64.95,63.95,12100,40.35,41.0,39.45,39.9,203325,1664475
2020-01-07,09:28:00,12128.0,12128.7,12123.3,12125.55,09-JAN-2020,1457850,211650,39.45,38.1,39.9,39.25,12150,65.6,66.65,64.35,65.1,71625,566475
2020-01-07,09:28:00,12128.0,12128.7,12123.3,12125.55,09-JAN-2020,1026150,40575,137.25,134.35,138.4,136.75,12000,13.7,13.9,13.25,13.45,165375,2210175
2020-01-07,09:29:00,12124.95,12127.1,12123.8,12125.05,09-JAN-2020,622575,22050,97.6,96.55,98.65,96.55,12050,22.7,22.7,21.95,22.25,78450,1011900
2020-01-07,09:29:00,12124.95,12127.1,12123.8,12125.05,09-JAN-2020,1803600,126075,65.05,63.95,65.7,63.95,12100,39.9,39.9,38.65,39.35,127425,1758600
2020-01-07,09:29:00,12124.95,12127.1,12123.8,12125.05,09-JAN-2020,1434675,155325,40.3,39.45,40.9,39.45,12150,65.0,65.0,63.55,64.45,43425,580350
2020-01-07,09:29:00,12124.95,12127.1,12123.8,12125.05,09-JAN-2020,975750,20550,138.35,137.0,139.45,137.0,12000,13.45,13.45,13.0,13.15,134400,2251425
2020-01-07,09:30:00,12125.25,12129.35,12125.25,12128.25,09-JAN-2020,622575,27300,98.5,97.85,99.0,97.9,12050,22.35,22.35,21.7,21.95,67950,1011900
2020-01-07,09:30:00,12125.25,12129.35,12125.25,12128.25,09-JAN-2020,1803600,126525,65.9,65.0,66.0,65.0,12100,39.35,39.35,38.5,38.9,161400,1758600
2020-01-07,09:30:00,12125.25,12129.35,12125.25,12128.25,09-JAN-2020,1434675,98550,40.65,40.2,40.9,40.25,12150,64.2,64.35,63.15,64.15,27525,580350
2020-01-07,09:30:00,12125.25,12129.35,12125.25,12128.25,09-JAN-2020,975750,29400,139.3,138.35,140.0,138.65,12000,13.2,13.2,12.9,13.05,146550,2251425
2020-01-07,09:31:00,12128.45,12135.6,12128.3,12135.45,09-JAN-2020,622575,32625,101.9,98.55,102.35,98.55,12050,21.75,21.75,20.65,20.7,72900,1011900
2020-01-07,09:31:00,12128.45,12135.6,12128.3,12135.45,09-JAN-2020,1803600,187800,68.6,65.85,68.75,65.85,12100,38.55,38.55,36.9,36.9,160500,1758600
2020-01-07,09:31:00,12128.45,12135.6,12128.3,12135.45,09-JAN-2020,1434675,119625,42.7,40.8,42.8,40.8,12150,63.5,63.5,61.0,61.3,37800,580350
2020-01-07,09:31:00,12128.45,12135.6,12128.3,12135.45,09-JAN-2020,975750,46050,143.65,139.85,143.7,139.85,12000,12.85,12.85,12.2,12.35,239625,2251425
2020-01-07,09:32:00,12135.2,12142.65,12134.6,12140.0,09-JAN-2020,630675,71025,107.55,101.85,107.75,102.3,12050,20.75,20.75,18.6,19.2,109050,1067025
2020-01-07,09:32:00,12135.2,12142.65,12134.6,12140.0,09-JAN-2020,1799775,382725,72.4,68.55,73.2,68.75,12100,37.1,37.1,33.75,34.55,336750,1816125
2020-01-07,09:32:00,12135.2,12142.65,12134.6,12140.0,09-JAN-2020,1446525,287550,45.7,42.75,46.45,42.75,12150,61.25,61.25,56.4,57.4,86775,585975
2020-01-07,09:32:00,12135.2,12142.65,12134.6,12140.0,09-JAN-2020,975600,84525,149.05,143.6,150.0,143.75,12000,12.3,12.3,11.05,11.35,209775,2281275
2020-01-07,09:33:00,12139.85,12143.9,12139.85,12143.35,09-JAN-2020,630675,54600,108.8,106.65,108.8,106.95,12050,19.2,19.2,18.05,18.05,61425,1067025
2020-01-07,09:33:00,12139.85,12143.9,12139.85,12143.35,09-JAN-2020,1799775,226425,73.85,72.25,73.9,72.45,12100,34.45,34.55,32.95,32.95,224850,1816125
2020-01-07,09:33:00,12139.85,12143.9,12139.85,12143.35,09-JAN-2020,1446525,159825,46.5,45.5,46.75,45.8,12150,57.3,57.65,55.5,55.5,56700,585975
2020-01-07,09:33:00,12139.85,12143.9,12139.85,12143.35,09-JAN-2020,975600,46425,151.9,149.05,151.9,149.05,12000,11.3,11.3,10.55,10.55,200325,2281275
2020-01-07,09:34:00,12143.4,12144.1,12135.55,12136.9,09-JAN-2020,630675,39000,104.7,103.75,109.8,108.9,12050,17.95,19.35,17.7,19.05,80400,1067025
2020-01-07,09:34:00,12143.4,12144.1,12135.55,12136.9,09-JAN-2020,1799775,236775,70.2,69.3,74.8,74.0,12100,32.8,35.1,32.5,34.7,191325,1816125
2020-01-07,09:34:00,12143.4,12144.1,12135.55,12136.9,09-JAN-2020,1446525,237075,43.85,43.4,47.15,46.6,12150,55.3,58.8,54.75,58.1,56175,585975
2020-01-07,09:34:00,12143.4,12144.1,12135.55,12136.9,09-JAN-2020,975600,48750,146.9,145.4,152.6,151.7,12000,10.55,11.4,10.45,11.3,139350,2281275
2020-01-07,09:35:00,12137.25,12138.15,12131.65,12132.8,09-JAN-2020,604650,28800,103.75,101.25,105.25,104.8,12050,19.05,20.15,19.05,19.4,53025,1103025
2020-01-07,09:35:00,12137.25,12138.15,12131.65,12132.8,09-JAN-2020,1645575,134475,69.65,67.6,71.05,70.5,12100,34.85,36.15,34.6,35.05,176775,1930500
2020-01-07,09:35:00,12137.25,12138.15,12131.65,12132.8,09-JAN-2020,1361100,124425,43.6,42.0,44.65,44.05,12150,58.15,60.4,58.0,58.65,49125,622875
2020-01-07,09:35:00,12137.25,12138.15,12131.65,12132.8,09-JAN-2020,941550,35325,145.35,143.0,147.4,146.8,12000,11.25,11.8,11.2,11.45,130200,2297850
2020-01-07,09:36:00,12132.2,12137.95,12132.2,12137.7,09-JAN-2020,604650,18825,105.45,103.2,106.0,103.5,12050,19.3,19.55,18.9,19.05,32850,1103025
2020-01-07,09:36:00,12132.2,12137.95,12132.2,12137.7,09-JAN-2020,1645575,115650,71.0,69.15,71.65,69.7,12100,35.25,35.45,34.2,34.5,100950,1930500
2020-01-07,09:36:00,12132.2,12137.95,12132.2,12137.7,09-JAN-2020,1361100,90000,44.4,43.25,45.0,43.55,12150,58.75,59.0,57.45,57.55,43275,622875
2020-01-07,09:36:00,12132.2,12137.95,12132.2,12137.7,09-JAN-2020,941550,23325,147.55,145.05,148.3,145.65,12000,11.5,11.5,11.1,11.25,72375,2297850
2020-01-07,09:37:00,12137.3,12137.7,12135.55,12136.4,09-JAN-2020,604650,10425,104.8,104.55,105.9,105.3,12050,19.2,19.2,18.8,18.9,28350,1103025
2020-01-07,09:37:00,12137.3,12137.7,12135.55,12136.4,09-JAN-2020,1645575,67500,70.25,70.1,71.55,70.8,12100,34.55,34.8,34.2,34.3,100650,1930500
2020-01-07,09:37:00,12137.3,12137.7,12135.55,12136.4,09-JAN-2020,1361100,91425,43.7,43.7,44.85,44.5,12150,57.9,57.9,57.2,57.45,88200,622875
2020-01-07,09:37:00,12137.3,12137.7,12135.55,12136.4,09-JAN-2020,941550,11400,147.05,146.65,148.1,147.0,12000,11.3,11.35,11.1,11.2,52350,2297850
2020-01-07,09:38:00,12136.65,12137.1,12133.2,12133.5,09-JAN-2020,617100,13575,102.8,102.8,105.15,105.15,12050,18.95,19.6,18.75,19.55,26550,1115325
2020-01-07,09:38:00,12136.65,12137.1,12133.2,12133.5,09-JAN-2020,1655550,88200,69.2,68.55,70.6,70.2,12100,34.35,35.4,34.15,35.2,91050,2020050
2020-01-07,09:38:00,12136.65,12137.1,12133.2,12133.5,09-JAN-2020,1402650,90450,43.05,42.75,44.15,43.85,12150,57.1,58.95,56.9,58.85,40650,715575
2020-01-07,09:38:00,12136.65,12137.1,12133.2,12133.5,09-JAN-2020,933675,11775,144.85,144.7,147.1,146.9,12000,11.1,11.5,11.05,11.45,35100,2342325
2020-01-07,09:39:00,12133.6,12142.1,12133.35,12141.45,09-JAN-2020,617100,31575,107.45,103.05,107.45,103.05,12050,19.45,19.55,18.25,18.25,29175,1115325
2020-01-07,09:39:00,12133.6,12142.1,12133.35,12141.45,09-JAN-2020,1655550,119250,72.6,69.05,72.6,69.3,12100,35.3,35.3,33.2,33.2,167850,2020050
2020-01-07,09:39:00,12133.6,12142.1,12133.35,12141.45,09-JAN-2020,1402650,110100,45.55,43.25,45.55,43.25,12150,58.6,58.7,55.65,55.65,46575,715575
2020-01-07,09:39:00,12133.6,12142.1,12133.35,12141.45,09-JAN-2020,933675,18375,149.6,145.2,149.6,145.95,12000,11.45,11.5,10.65,10.7,94950,2342325
2020-01-07,09:40:00,12142.35,12145.3,12142.35,12144.25,09-JAN-2020,617100,49950,107.7,107.15,110.0,107.9,12050,18.25,18.25,17.2,17.95,70725,1115325
2020-01-07,09:40:00,12142.35,12145.3,12142.35,12144.25,09-JAN-2020,1655550,166050,72.35,72.3,74.55,72.75,12100,32.8,33.0,31.55,32.75,203250,2020050
2020-01-07,09:40:00,12142.35,12145.3,12142.35,12144.25,09-JAN-2020,1402650,155100,45.3,45.15,47.0,45.9,12150,55.1,55.85,53.45,55.3,55500,715575
2020-01-07,09:40:00,12142.35,12145.3,12142.35,12144.25,09-JAN-2020,933675,48600,150.6,149.8,153.0,150.3,12000,10.7,10.7,10.05,10.6,151125,2342325
2020-01-07,09:41:00,12144.75,12146.0,12143.4,12145.2,09-JAN-2020,601875,31050,108.05,107.25,109.45,107.25,12050,17.85,18.0,17.4,17.75,38025,1125675
2020-01-07,09:41:00,12144.75,12146.0,12143.4,12145.2,09-JAN-2020,1640850,87675,73.1,72.3,74.05,72.5,12100,32.85,32.85,31.75,32.3,116325,2141625
2020-01-07,09:41:00,12144.75,12146.0,12143.4,12145.2,09-JAN-2020,1417500,88725,45.5,45.3,46.35,45.4,12150,55.15,55.45,54.05,54.8,40425,743625
2020-01-07,09:41:00,12144.75,12146.0,12143.4,12145.2,09-JAN-2020,928050,23400,151.2,150.1,152.5,150.5,12000,10.55,10.75,10.45,10.6,71550,2381550
2020-01-07,09:42:00,12144.6,12147.6,12143.9,12144.3,09-JAN-2020,601875,31575,108.55,107.7,110.9,107.8,12050,17.75,17.85,16.75,17.1,68550,1125675
2020-01-07,09:42:00,12144.6,12147.6,12143.9,12144.3,09-JAN-2020,1640850,135675,73.15,72.35,74.75,72.7,12100,32.3,32.55,30.8,31.5,181875,2141625
2020-01-07,09:42:00,12144.6,12147.6,12143.9,12144.3,09-JAN-2020,1417500,120825,46.0,45.3,47.0,45.4,12150,54.9,55.05,52.5,53.85,51975,743625
2020-01-07,09:42:00,12144.6,12147.6,12143.9,12144.3,09-JAN-2020,928050,31125,150.9,150.25,154.0,151.0,12000,10.65,10.7,10.1,10.3,105600,2381550
2020-01-07,09:43:00,12143.8,12147.85,12143.45,12147.6,09-JAN-2020,601875,17850,108.8,107.25,109.2,107.65,12050,17.3,17.55,17.0,17.15,57450,1125675
2020-01-07,09:43:00,12143.8,12147.85,12143.45,12147.6,09-JAN-2020,1640850,71700,73.6,72.35,74.0,73.0,12100,31.85,32.25,31.55,31.65,144225,2141625
2020-01-07,09:43:00,12143.8,12147.85,12143.45,12147.6,09-JAN-2020,1417500,73350,46.15,45.25,46.5,45.6,12150,54.5,54.85,53.6,54.0,36375,743625
2020-01-07,09:43:00,12143.8,12147.85,12143.45,12147.6,09-JAN-2020,928050,27975,152.55,150.0,152.6,151.45,12000,10.3,10.55,10.05,10.2,110700,2381550
2020-01-07,09:44:00,12147.25,12149.7,12147.05,12148.75,09-JAN-2020,605025,27450,109.65,108.9,110.25,109.5,12050,17.2,17.2,16.35,16.7,55575,1139850
2020-01-07,09:44:00,12147.25,12149.7,12147.05,12148.75,09-JAN-2020,1634850,128100,74.0,73.7,74.85,74.0,12100,31.5,31.7,30.95,31.05,163050,2273700
2020-01-07,09:44:00,12147.25,12149.7,12147.05,12148.75,09-JAN-2020,1418850,105975,46.65,46.35,46.95,46.6,12150,53.65,53.65,52.6,53.0,51450,781050
2020-01-07,09:44:00,12147.25,12149.7,12147.05,12148.75,09-JAN-2020,927600,25350,153.3,152.35,154.0,152.65,12000,10.15,10.2,9.75,10.0,116175,2410275
2020-01-07,09:45:00,12149.1,12152.15,12149.1,12150.75,09-JAN-2020,605025,46500,111.95,110.05,113.3,110.05,12050,16.65,16.7,15.7,16.5,115350,1139850
2020-01-07,09:45:00,12149.1,12152.15,12149.1,12150.75,09-JAN-2020,1634850,228900,76.0,74.45,76.9,74.45,12100,31.0,31.0,29.35,30.7,275700,2273700
2020-01-07,09:45:00,12149.1,12152.15,12149.1,12150.75,09-JAN-2020,1418850,213675,48.25,46.7,48.5,46.7,12150,53.05,53.05,50.3,52.35,97875,781050
2020-01-07,09:45:00,12149.1,12152.15,12149.1,12150.75,09-JAN-2020,927600,42525,155.35,153.5,156.5,153.5,12000,9.9,9.95,9.4,9.95,143400,2410275
2020-01-07,09:46:00,12150.55,12150.95,12145.45,12145.75,09-JAN-2020,605025,13650,108.5,108.5,111.55,111.3,12050,16.55,17.2,16.45,17.15,64050,1139850
2020-01-07,09:46:00,12150.55,12150.95,12145.45,12145.75,09-JAN-2020,1634850,122550,73.5,73.25,76.0,75.85,12100,30.8,31.75,30.6,31.75,114525,2273700
2020-01-07,09:46:00,12150.55,12150.95,12145.45,12145.75,09-JAN-2020,1418850,174150,45.85,45.85,48.25,48.05,12150,52.45,54.0,52.3,54.0,57450,781050
2020-01-07,09:46:00,12150.55,12150.95,12145.45,12145.75,09-JAN-2020,927600,19950,151.75,151.3,154.9,154.55,12000,9.8,10.2,9.8,10.2,79125,2410275
2020-01-07,09:47:00,12145.7,12145.95,12144.15,12145.1,09-JAN-2020,583575,40575,109.0,108.0,110.4,108.0,12050,17.1,17.3,16.75,17.1,48525,1178250
2020-01-07,09:47:00,12145.7,12145.95,12144.15,12145.1,09-JAN-2020,1559400,70875,73.95,73.05,75.25,73.15,12100,31.7,31.95,31.2,31.55,107700,2368725
2020-01-07,09:47:00,12145.7,12145.95,12144.15,12145.1,09-JAN-2020,1411650,100050,46.65,45.65,47.5,45.95,12150,54.0,54.4,53.05,53.7,57450,850575
2020-01-07,09:47:00,12145.7,12145.95,12144.15,12145.1,09-JAN-2020,915300,22425,152.8,151.2,153.65,151.65,12000,10.1,10.25,9.9,10.05,74175,2432925
2020-01-07,09:48:00,12145.0,12145.0,12140.7,12141.2,09-JAN-2020,583575,35850,107.8,107.7,109.25,108.9,12050,17.15,17.9,17.15,17.65,63450,1178250
2020-01-07,09:48:00,12145.0,12145.0,12140.7,12141.2,09-JAN-2020,1559400,62700,72.8,72.75,74.15,73.95,12100,31.85,32.7,31.7,32.5,112275,2368725
2020-01-07,09:48:00,12145.0,12145.0,12140.7,12141.2,09-JAN-2020,1411650,90450,45.8,45.65,46.7,46.6,12150,53.8,55.4,53.8,55.0,73800,850575
2020-01-07,09:48:00,12145.0,12145.0,12140.7,12141.2,09-JAN-2020,915300,31950,150.1,149.8,152.35,152.05,12000,10.15,10.45,10.1,10.4,75000,2432925
2020-01-07,09:49:00,12140.7,12141.2,12135.1,12136.25,09-JAN-2020,583575,37500,106.7,104.25,108.35,107.1,12050,17.85,18.4,17.55,17.95,67950,1178250
2020-01-07,09:49:00,12140.7,12141.2,12135.1,12136.25,09-JAN-2020,1559400,141300,72.3,70.0,73.25,72.2,12100,32.7,33.75,32.45,33.2,173550,2368725
2020-01-07,09:49:00,12140.7,12141.2,12135.1,12136.25,09-JAN-2020,1411650,151125,45.2,43.65,45.8,45.15,12150,55.2,56.9,54.85,55.7,72600,850575
2020-01-07,09:49:00,12140.7,12141.2,12135.1,12136.25,09-JAN-2020,915300,38625,149.5,146.8,150.55,149.7,12000,10.45,10.8,10.3,10.55,105900,2432925
2020-01-07,09:50:00,12136.35,12136.85,12131.15,12132.35,09-JAN-2020,587775,35250,106.0,104.5,106.7,106.7,12050,18.05,19.0,18.05,18.85,69300,1188975
2020-01-07,09:50:00,12136.35,12136.85,12131.15,12132.35,09-JAN-2020,1556850,136350,71.35,70.15,72.4,72.15,12100,33.2,34.5,33.1,34.2,180675,2402775
2020-01-07,09:50:00,12136.35,12136.85,12131.15,12132.35,09-JAN-2020,1466100,205575,44.85,43.6,45.25,45.05,12150,55.75,57.7,55.7,57.15,74025,906000
2020-01-07,09:50:00,12136.35,12136.85,12131.15,12132.35,09-JAN-2020,902250,20100,148.15,146.85,149.75,149.4,12000,10.55,11.25,10.55,11.1,124425,2455950
2020-01-07,09:51:00,12132.1,12135.05,12131.15,12134.4,09-JAN-2020,587775,26100,106.95,103.85,107.3,105.0,12050,19.05,19.4,18.35,18.5,65325,1188975
2020-01-07,09:51:00,12132.1,12135.05,12131.15,12134.4,09-JAN-2020,1556850,128475,72.65,69.75,72.65,71.0,12100,34.7,35.0,33.35,33.6,182775,2402775
2020-01-07,09:51:00,12132.1,12135.05,12131.15,12134.4,09-JAN-2020,1466100,118125,45.55,43.65,45.75,44.55,12150,57.6,58.25,56.05,56.45,68550,906000
2020-01-07,09:51:00,12132.1,12135.05,12131.15,12134.4,09-JAN-2020,902250,19500,149.5,145.5,149.5,147.0,12000,11.25,11.55,10.8,10.85,181125,2455950
2020-01-07,09:52:00,12134.05,12134.75,12132.05,12134.35,09-JAN-2020,587775,15675,106.75,105.05,107.35,107.35,12050,18.4,19.25,18.4,19.05,44325,1188975
2020-01-07,09:52:00,12134.05,12134.75,12132.05,12134.35,09-JAN-2020,1556850,95925,72.3,70.95,72.8,72.15,12100,33.5,34.7,33.5,34.35,77625,2402775
2020-01-07,09:52:00,12134.05,12134.75,12132.05,12134.35,09-JAN-2020,1466100,87975,45.75,44.6,46.0,45.75,12150,56.25,58.0,56.25,57.3,47175,906000
2020-01-07,09:52:00,12134.05,12134.75,12132.05,12134.35,09-JAN-2020,902250,9525,148.9,147.0,149.6,149.4,12000,10.85,11.4,10.85,11.3,70275,2455950
2020-01-07,09:53:00,12134.5,12134.5,12131.5,12132.2,09-JAN-2020,579300,6375,105.2,104.1,106.25,106.25,12050,19.0,20.15,19.0,19.95,44625,1195650
2020-01-07,09:53:00,12134.5,12134.5,12131.5,12132.2,09-JAN-2020,1558725,60150,71.05,70.4,72.25,72.25,12100,34.2,35.95,34.2,35.55,141300,2353425
