date,time,open,high,low,close,expiry_date,open_interest_call,volume_call,close_call,low_call,high_call,open_call,strike_price,open_put,high_put,low_put,close_put,volume_put,open_interest_put
2020-01-01,09:41:00,12207.9,12207.9,12196.85,12201.75,02-JAN-2020,531825,60075,65.45,62.55,69.0,69.0,12150,12.6,14.25,12.6,13.6,148875,1535850
2020-01-01,09:42:00,12201.2,12202.75,12200.8,12201.05,02-JAN-2020,2950275,147225,33.35,33.1,34.7,34.1,12200,31.75,33.3,31.35,33.05,189675,2634300
2020-01-01,09:42:00,12201.2,12202.75,12200.8,12201.05,02-JAN-2020,531825,32400,64.5,64.0,66.5,65.65,12150,13.4,14.0,13.25,13.7,142200,1535850
2020-01-01,09:43:00,12201.75,12202.85,12200.3,12202.55,02-JAN-2020,2950275,102600,35.1,33.05,35.1,33.4,12200,32.9,33.25,31.55,31.7,113625,2634300
2020-01-01,09:43:00,12201.75,12202.85,12200.3,12202.55,02-JAN-2020,531825,18225,66.8,64.0,66.8,64.3,12150,13.8,13.9,13.15,13.2,87225,1535850
2020-01-01,09:44:00,12202.6,12203.8,12202.0,12203.15,02-JAN-2020,2996925,73650,35.5,34.9,35.6,35.2,12200,31.75,32.0,31.5,31.65,74175,2573325
2020-01-01,09:44:00,12202.6,12203.8,12202.0,12203.15,02-JAN-2020,544875,21000,66.7,66.55,67.4,66.75,12150,13.3,13.5,13.3,13.3,33300,1576050
2020-01-01,09:45:00,12203.0,12204.2,12198.35,12198.35,02-JAN-2020,2996925,85875,33.5,33.25,35.65,35.65,12200,31.75,33.65,31.5,33.6,124500,2573325
2020-01-01,09:45:00,12203.0,12204.2,12198.35,12198.35,02-JAN-2020,544875,25725,64.35,63.5,67.35,67.25,12150,13.35,14.3,13.25,14.1,71025,1576050
2020-01-01,09:46:00,12198.8,12198.8,12192.0,12193.05,02-JAN-2020,2996925,275550,30.8,27.25,33.55,33.5,12200,33.45,37.8,33.25,35.8,300900,2573325
2020-01-01,09:46:00,12198.8,12198.8,12192.0,12193.05,02-JAN-2020,544875,59625,60.05,57.3,64.15,64.05,12150,14.15,16.35,14.0,15.6,149250,1576050
2020-01-01,09:47:00,12193.15,12194.0,12191.4,12193.8,02-JAN-2020,2995125,137850,31.25,30.15,31.65,30.7,12200,36.25,36.65,35.2,35.3,166050,2543325
2020-01-01,09:47:00,12193.15,12194.0,12191.4,12193.8,02-JAN-2020,558150,32325,60.8,59.15,61.9,60.1,12150,15.7,16.0,15.25,15.4,163350,1557600
2020-01-01,09:48:00,12193.65,12197.5,12192.1,12197.3,02-JAN-2020,2995125,121425,33.0,31.0,33.0,31.2,12200,35.6,35.7,33.3,33.5,132375,2543325
2020-01-01,09:48:00,12193.65,12197.5,12192.1,12197.3,02-JAN-2020,558150,37350,63.6,60.45,63.6,61.0,12150,15.55,15.55,14.15,14.35,91425,1557600
2020-01-01,09:49:00,12198.1,12199.15,12195.35,12195.35,02-JAN-2020,2995125,91800,31.25,31.25,33.0,33.0,12200,33.35,35.25,33.25,35.2,102525,2543325
2020-01-01,09:49:00,12198.1,12199.15,12195.35,12195.35,02-JAN-2020,558150,12600,61.5,61.15,63.6,63.5,12150,14.35,15.35,14.15,15.35,75525,1557600
2020-01-01,09:50:00,12195.2,12195.2,12192.5,12195.05,02-JAN-2020,3027975,99375,31.9,30.45,32.0,31.0,12200,35.5,36.4,35.1,35.35,119475,2542875
2020-01-01,09:50:00,12195.2,12195.2,12192.5,12195.05,02-JAN-2020,568350,22200,61.9,60.0,62.6,61.0,12150,15.45,15.85,15.3,15.3,75075,1546425
2020-01-01,09:51:00,12195.3,12198.4,12194.9,12197.3,02-JAN-2020,3027975,88875,32.95,31.75,33.0,31.95,12200,35.25,35.25,33.55,33.7,87450,2542875
2020-01-01,09:51:00,12195.3,12198.4,12194.9,12197.3,02-JAN-2020,568350,21675,63.45,62.0,63.7,62.0,12150,15.25,15.4,14.5,14.6,54525,1546425
2020-01-01,09:52:00,12197.7,12204.7,12197.7,12203.9,02-JAN-2020,3027975,140250,34.6,32.85,34.7,32.9,12200,33.85,34.0,30.95,31.45,157875,2542875
2020-01-01,09:52:00,12197.7,12204.7,12197.7,12203.9,02-JAN-2020,568350,29175,66.6,63.7,66.65,63.7,12150,14.65,14.7,13.1,13.25,88575,1546425
2020-01-01,09:53:00,12204.2,12205.0,12203.45,12203.8,02-JAN-2020,3044400,116025,34.15,33.85,34.7,34.5,12200,31.5,31.95,31.1,31.8,72375,2552250
2020-01-01,09:53:00,12204.2,12205.0,12203.45,12203.8,02-JAN-2020,573300,19275,65.8,65.5,67.0,66.45,12150,13.3,13.7,13.2,13.65,43050,1554375
2020-01-01,09:54:00,12203.95,12204.45,12199.45,12199.55,02-JAN-2020,3044400,88650,32.25,32.2,34.45,34.3,12200,31.85,34.2,31.6,34.2,67575,2552250
2020-01-01,09:54:00,12203.95,12204.45,12199.45,12199.55,02-JAN-2020,573300,20700,62.75,62.75,66.05,66.0,12150,13.7,14.7,13.55,14.7,37725,1554375
2020-01-01,09:55:00,12200.05,12200.45,12198.1,12199.0,02-JAN-2020,3044400,99450,32.2,31.7,32.45,32.0,12200,34.2,35.0,34.0,34.8,109875,2552250
2020-01-01,09:55:00,12200.05,12200.45,12198.1,12199.0,02-JAN-2020,573300,30225,62.65,61.65,62.7,62.6,12150,14.8,15.25,14.65,15.1,75750,1554375
2020-01-01,09:56:00,12198.6,12203.2,12198.6,12199.95,02-JAN-2020,3085650,95925,32.8,31.7,33.65,32.2,12200,34.8,34.8,33.0,33.95,102000,2578425
2020-01-01,09:56:00,12198.6,12203.2,12198.6,12199.95,02-JAN-2020,583575,21750,63.1,61.9,64.65,62.5,12150,15.05,15.2,14.2,14.55,69150,1601775
2020-01-01,09:57:00,12199.7,12200.8,12198.15,12198.55,02-JAN-2020,3085650,61425,32.3,32.0,32.8,32.5,12200,34.15,35.0,33.85,34.8,45375,2578425
2020-01-01,09:57:00,12199.7,12200.8,12198.15,12198.55,02-JAN-2020,583575,13500,62.15,61.95,63.45,63.0,12150,14.55,15.2,14.55,15.15,33675,1601775
2020-01-01,09:58:00,12199.35,12199.8,12197.75,12198.65,02-JAN-2020,3085650,76575,31.95,31.6,32.45,32.1,12200,34.95,35.3,34.3,34.85,57600,2578425
2020-01-01,09:58:00,12199.35,12199.8,12197.75,12198.65,02-JAN-2020,583575,29400,62.0,61.4,62.5,62.0,12150,15.1,15.3,14.8,15.15,45825,1601775
2020-01-01,09:59:00,12198.8,12201.2,12198.45,12200.5,02-JAN-2020,3146325,75300,32.75,31.75,32.8,32.0,12200,34.85,34.9,32.5,32.5,85875,2606550
2020-01-01,09:59:00,12198.8,12201.2,12198.45,12200.5,02-JAN-2020,617175,31725,63.45,61.65,63.45,61.85,12150,15.05,15.2,13.75,13.8,72000,1614675
2020-01-01,10:00:00,12200.65,12201.2,12198.05,12199.15,02-JAN-2020,3146325,59100,32.35,31.7,32.9,32.5,12200,32.75,34.25,32.55,33.8,43050,2606550
2020-01-01,10:00:00,12200.65,12201.2,12198.05,12199.15,02-JAN-2020,617175,6375,62.9,61.8,63.65,63.35,12150,13.7,14.75,13.7,14.5,44475,1614675
2020-01-01,10:01:00,12199.3,12200.35,12197.0,12197.0,02-JAN-2020,3146325,56925,31.0,31.0,32.45,32.3,12200,33.9,35.0,33.55,35.0,43575,2606550
2020-01-01,10:01:00,12199.3,12200.35,12197.0,12197.0,02-JAN-2020,617175,11400,60.85,60.85,63.1,62.9,12150,14.45,15.1,14.45,15.0,39675,1614675
2020-01-01,10:02:00,12197.05,12197.3,12195.15,12195.7,02-JAN-2020,3194325,78075,31.05,30.8,31.4,30.8,12200,35.0,35.2,34.55,35.0,75825,2620575
2020-01-01,10:02:00,12197.05,12197.3,12195.15,12195.7,02-JAN-2020,629400,11400,60.9,60.55,61.25,60.55,12150,15.0,15.3,14.85,15.15,38400,1634400
2020-01-01,10:03:00,12194.95,12196.05,12193.65,12194.35,02-JAN-2020,3194325,68775,30.5,30.5,31.25,31.1,12200,34.95,35.55,34.75,35.4,68475,2620575
2020-01-01,10:03:00,12194.95,12196.05,12193.65,12194.35,02-JAN-2020,629400,13200,60.25,60.0,61.15,60.8,12150,15.2,15.45,15.0,15.45,35925,1634400
2020-01-01,10:04:00,12194.15,12195.4,12192.7,12195.4,02-JAN-2020,3194325,111450,31.7,30.55,31.95,30.6,12200,35.5,35.55,33.45,33.8,95025,2620575
2020-01-01,10:04:00,12194.15,12195.4,12192.7,12195.4,02-JAN-2020,629400,14325,62.15,60.15,62.5,60.15,12150,15.4,15.4,14.25,14.65,74700,1634400
2020-01-01,10:05:00,12195.3,12195.9,12193.05,12193.35,02-JAN-2020,3237675,69900,30.85,30.5,31.8,31.55,12200,33.85,35.5,33.7,35.0,55650,2654475
2020-01-01,10:05:00,12195.3,12195.9,12193.05,12193.35,02-JAN-2020,632175,24000,60.65,60.1,62.1,62.1,12150,14.6,15.5,14.6,15.15,66225,1664325
2020-01-01,10:06:00,12194.05,12195.2,12193.25,12193.45,02-JAN-2020,3237675,66225,30.7,30.5,31.35,31.3,12200,35.0,35.2,34.65,35.2,42375,2654475
2020-01-01,10:06:00,12194.05,12195.2,12193.25,12193.45,02-JAN-2020,632175,7800,60.55,60.55,61.5,60.85,12150,15.25,15.4,15.1,15.25,28875,1664325
2020-01-01,10:07:00,12193.6,12195.4,12193.2,12194.9,02-JAN-2020,3237675,90300,31.0,30.25,31.45,30.85,12200,35.25,35.45,34.1,34.65,68775,2654475
2020-01-01,10:07:00,12193.6,12195.4,12193.2,12194.9,02-JAN-2020,632175,15600,61.2,60.0,61.7,60.85,12150,15.25,15.5,14.85,14.95,46950,1664325
2020-01-01,10:08:00,12194.85,12194.85,12190.75,12191.9,02-JAN-2020,3276000,127575,29.65,29.45,31.3,31.0,12200,34.6,35.95,34.3,35.95,76200,2670075
2020-01-01,10:08:00,12194.85,12194.85,12190.75,12191.9,02-JAN-2020,652425,24225,59.45,58.75,61.45,61.1,12150,15.05,15.65,14.9,15.6,41700,1698075
2020-01-01,10:09:00,12192.4,12192.7,12184.7,12186.7,02-JAN-2020,3276000,293550,27.9,25.9,30.3,30.15,12200,35.2,39.5,35.0,37.7,299025,2670075
2020-01-01,10:09:00,12192.4,12192.7,12184.7,12186.7,02-JAN-2020,652425,82800,56.5,53.2,60.25,60.0,12150,15.35,17.55,15.2,16.5,160950,1698075
2020-01-01,10:10:00,12187.0,12188.55,12184.55,12188.3,02-JAN-2020,3276000,148800,28.7,27.15,28.75,28.0,12200,37.25,38.35,36.45,36.45,150300,2670075
2020-01-01,10:10:00,12187.0,12188.55,12184.55,12188.3,02-JAN-2020,652425,47175,57.75,55.85,57.85,57.1,12150,16.35,17.0,15.9,15.95,152550,1698075
2020-01-01,10:11:00,12188.6,12191.1,12187.35,12190.05,02-JAN-2020,3309225,124050,28.75,28.0,29.0,28.35,12200,36.8,37.5,35.9,36.35,130425,2655675
2020-01-01,10:11:00,12188.6,12191.1,12187.35,12190.05,02-JAN-2020,655575,19200,58.2,56.8,58.45,57.8,12150,16.05,16.5,15.6,16.0,80025,1662150
2020-01-01,10:12:00,12191.6,12193.2,12189.45,12191.7,02-JAN-2020,3309225,138750,29.5,28.65,29.5,29.0,12200,36.3,36.75,35.5,35.65,93000,2655675
2020-01-01,10:12:00,12191.6,12193.2,12189.45,12191.7,02-JAN-2020,655575,32625,59.0,57.7,59.4,57.9,12150,15.85,16.1,15.25,15.25,80100,1662150
2020-01-01,10:13:00,12193.05,12194.05,12191.65,12191.65,02-JAN-2020,3309225,99675,29.25,29.15,29.7,29.4,12200,35.55,36.0,35.3,36.0,58125,2655675
2020-01-01,10:13:00,12193.05,12194.05,12191.65,12191.65,02-JAN-2020,655575,18300,58.65,58.65,59.55,59.2,12150,15.3,15.7,15.25,15.7,27075,1662150
2020-01-01,10:14:00,12192.0,12192.0,12189.85,12190.85,02-JAN-2020,3327075,67050,28.6,28.6,29.1,29.1,12200,36.3,36.8,36.0,36.65,55950,2659950
2020-01-01,10:14:00,12192.0,12192.0,12189.85,12190.85,02-JAN-2020,663375,14250,57.7,57.6,58.65,58.5,12150,15.75,16.1,15.65,16.0,44025,1655850
2020-01-01,10:15:00,12190.65,12191.8,12187.4,12189.05,02-JAN-2020,3327075,124350,28.4,28.0,29.0,28.3,12200,36.5,37.7,36.0,37.45,124725,2659950
2020-01-01,10:15:00,12190.65,12191.8,12187.4,12189.05,02-JAN-2020,663375,27750,57.1,56.65,58.6,57.4,12150,16.05,16.45,15.65,16.3,85800,1655850
2020-01-01,10:16:00,12188.8,12190.45,12188.6,12189.1,02-JAN-2020,3327075,79725,27.85,27.65,28.6,28.3,12200,37.4,37.65,37.0,37.4,50100,2659950
2020-01-01,10:16:00,12188.8,12190.45,12188.6,12189.1,02-JAN-2020,663375,5550,56.7,56.35,57.6,57.4,12150,16.4,16.55,16.2,16.5,36375,1655850
2020-01-01,10:17:00,12189.15,12192.45,12189.15,12192.45,02-JAN-2020,3348750,94425,28.9,27.6,29.0,27.65,12200,37.6,37.6,35.6,35.75,89100,2684175
2020-01-01,10:17:00,12189.15,12192.45,12189.15,12192.45,02-JAN-2020,670875,18075,58.6,56.7,58.65,56.9,12150,16.45,16.5,15.4,15.5,47700,1668225
2020-01-01,10:18:00,12191.95,12192.75,12190.65,12192.1,02-JAN-2020,3348750,69975,28.95,28.2,29.0,28.95,12200,35.6,36.9,35.55,36.2,56025,2684175
2020-01-01,10:18:00,12191.95,12192.75,12190.65,12192.1,02-JAN-2020,670875,9525,58.25,57.6,58.8,58.7,12150,15.5,16.05,15.5,15.75,36750,1668225
2020-01-01,10:19:00,12192.4,12193.05,12191.7,12192.75,02-JAN-2020,3348750,52725,28.95,28.9,29.4,28.95,12200,36.1,36.1,35.45,35.8,41100,2684175
2020-01-01,10:19:00,12192.4,12193.05,12191.7,12192.75,02-JAN-2020,670875,16125,58.7,58.4,59.15,58.5,12150,15.75,15.75,15.4,15.65,25875,1668225
2020-01-01,10:20:00,12193.1,12197.75,12193.1,12196.9,02-JAN-2020,3356175,164025,30.6,28.9,30.7,29.1,12200,35.75,35.75,33.45,33.55,137400,2688825
2020-01-01,10:20:00,12193.1,12197.75,12193.1,12196.9,02-JAN-2020,678150,31725,61.1,58.7,61.1,58.7,12150,15.5,15.6,14.25,14.25,108750,1687500
2020-01-01,10:21:00,12197.05,12200.0,12197.0,12200.0,02-JAN-2020,3356175,154575,30.95,30.5,31.6,30.6,12200,33.4,33.45,32.05,33.25,129225,2688825
2020-01-01,10:21:00,12197.05,12200.0,12197.0,12200.0,02-JAN-2020,678150,44325,62.05,60.9,63.05,61.0,12150,14.3,14.3,13.45,13.95,68100,1687500
2020-01-01,10:22:00,12199.25,12200.2,12195.7,12195.85,02-JAN-2020,3356175,111525,29.65,29.6,31.25,30.95,12200,33.15,34.85,33.0,34.85,73425,2688825
2020-01-01,10:22:00,12199.25,12200.2,12195.7,12195.85,02-JAN-2020,678150,18075,60.05,59.85,62.2,61.6,12150,14.1,15.0,14.0,14.8,29250,1687500
2020-01-01,10:23:00,12196.0,12196.5,12195.35,12196.15,02-JAN-2020,3389925,65100,29.95,29.65,30.45,29.95,12200,34.7,34.7,34.05,34.5,50025,2670750
2020-01-01,10:23:00,12196.0,12196.5,12195.35,12196.15,02-JAN-2020,682950,8925,60.4,59.6,60.6,60.05,12150,14.9,14.95,14.5,14.95,19800,1697175
2020-01-01,10:24:00,12196.0,12197.7,12195.3,12196.2,02-JAN-2020,3389925,30225,30.15,29.85,30.45,30.0,12200,34.5,34.55,34.0,34.25,28050,2670750
2020-01-01,10:24:00,12196.0,12197.7,12195.3,12196.2,02-JAN-2020,682950,5550,60.55,60.2,60.95,60.3,12150,14.9,14.95,14.55,14.8,17550,1697175
2020-01-01,10:25:00,12195.8,12196.55,12194.2,12195.0,02-JAN-2020,3389925,99000,29.45,29.15,30.15,29.9,12200,34.3,35.0,34.2,34.9,48600,2670750
2020-01-01,10:25:00,12195.8,12196.55,12194.2,12195.0,02-JAN-2020,682950,11475,59.8,59.1,60.55,60.3,12150,14.7,15.05,14.65,14.95,40800,1697175
2020-01-01,10:26:00,12195.15,12197.65,12195.15,12197.65,02-JAN-2020,3387750,75675,30.2,29.5,30.35,29.5,12200,34.9,34.9,34.0,34.3,38550,2683425
2020-01-01,10:26:00,12195.15,12197.65,12195.15,12197.65,02-JAN-2020,683175,5400,60.6,59.85,60.65,60.1,12150,15.0,15.05,14.6,14.7,15675,1703850
2020-01-01,10:27:00,12197.4,12198.3,12196.65,12196.9,02-JAN-2020,3387750,46350,30.5,30.3,30.75,30.3,12200,34.4,34.4,33.45,33.7,39525,2683425
2020-01-01,10:27:00,12197.4,12198.3,12196.65,12196.9,02-JAN-2020,683175,15675,60.9,60.7,61.55,60.7,12150,14.8,14.8,14.25,14.55,29100,1703850
2020-01-01,10:28:00,12197.3,12200.15,12197.25,12200.15,02-JAN-2020,3387750,60900,31.4,30.4,31.4,30.45,12200,33.55,33.8,32.4,32.6,47925,2683425
2020-01-01,10:28:00,12197.3,12200.15,12197.25,12200.15,02-JAN-2020,683175,7050,62.8,61.15,62.8,61.25,12150,14.4,14.5,13.8,13.95,31575,1703850
2020-01-01,10:29:00,12200.45,12200.45,12197.6,12198.2,02-JAN-2020,3427275,63000,31.15,30.9,31.4,31.4,12200,32.55,33.15,32.35,33.0,44475,2693775
2020-01-01,10:29:00,12200.45,12200.45,12197.6,12198.2,02-JAN-2020,691800,10500,62.0,61.85,62.8,62.5,12150,13.8,14.15,13.8,14.05,24150,1717725
2020-01-01,10:30:00,12197.8,12198.05,12190.2,12190.2,02-JAN-2020,3427275,108000,28.55,28.55,31.0,31.0,12200,32.9,35.4,32.9,35.2,87075,2693775
2020-01-01,10:30:00,12197.8,12198.05,12190.2,12190.2,02-JAN-2020,691800,21750,58.7,58.5,62.0,62.0,12150,14.05,15.3,14.05,15.3,44850,1717725
