date,time,open,high,low,close,expiry_date,open_interest_call,volume_call,close_call,low_call,high_call,open_call,strike_price,open_put,high_put,low_put,close_put,volume_put,open_interest_put
2020-01-16,09:15:00,12345.75,12361.75,12345.1,12361.75,16-JAN-2020,1382250,321977,26.7,11.85,26.8,11.85,12350,35.0,35.0,21.3,22.0,318378,1367700
2020-01-16,09:15:00,12345.75,12361.75,12345.1,12361.75,16-JAN-2020,2047200,643203,8.1,3.1,8.1,6.65,12400,77.45,77.45,53.2,54.25,119553,409575
2020-01-16,09:15:00,12345.75,12361.75,12345.1,12361.75,16-JAN-2020,1283400,296252,61.0,42.7,77.95,59.15,12300,12.0,15.3,6.2,6.45,639377,2612250
2020-01-16,09:16:00,12362.0,12365.5,12358.5,12363.55,16-JAN-2020,1382250,567675,23.6,23.6,27.7,27.0,12350,21.85,21.95,20.0,20.35,518625,1367700
2020-01-16,09:16:00,12362.0,12365.5,12358.5,12363.55,16-JAN-2020,2047200,752025,6.15,6.15,8.6,8.3,12400,53.5,54.55,52.0,52.85,123225,409575
2020-01-16,09:16:00,12362.0,12365.5,12358.5,12363.55,16-JAN-2020,1283400,286725,57.8,57.8,62.0,61.25,12300,6.35,6.35,4.85,4.85,562950,2612250
2020-01-16,09:17:00,12364.6,12370.3,12364.6,12366.5,16-JAN-2020,1534425,328275,25.9,23.75,27.3,23.75,12350,20.4,20.4,17.55,18.05,555825,1683525
2020-01-16,09:17:00,12364.6,12370.3,12364.6,12366.5,16-JAN-2020,2350275,540975,6.8,6.25,7.5,6.25,12400,52.6,52.8,47.55,49.05,165225,484650
2020-01-16,09:17:00,12364.6,12370.3,12364.6,12366.5,16-JAN-2020,1307850,238350,62.6,58.3,63.9,58.3,12300,5.05,5.05,4.45,4.55,538575,2933625
2020-01-16,09:18:00,12366.7,12371.5,12365.8,12370.05,16-JAN-2020,1534425,357825,27.1,24.85,27.8,26.3,12350,17.9,18.5,16.05,16.8,489075,1683525
2020-01-16,09:18:00,12366.7,12371.5,12365.8,12370.05,16-JAN-2020,2350275,530625,7.05,6.4,7.45,6.9,12400,48.55,49.6,45.5,45.5,163425,484650
2020-01-16,09:18:00,12366.7,12371.5,12365.8,12370.05,16-JAN-2020,1307850,226800,64.15,60.65,64.95,62.7,12300,4.55,4.55,3.75,3.9,617475,2933625
2020-01-16,09:19:00,12370.75,12372.95,12367.0,12372.95,16-JAN-2020,1534425,346125,29.25,25.25,29.25,26.8,12350,16.75,17.9,16.5,16.5,403725,1683525
2020-01-16,09:19:00,12370.75,12372.95,12367.0,12372.95,16-JAN-2020,2350275,390150,7.7,6.45,7.7,6.9,12400,47.0,49.4,45.2,45.6,88950,484650
2020-01-16,09:19:00,12370.75,12372.95,12367.0,12372.95,16-JAN-2020,1307850,166650,66.35,61.75,66.4,63.95,12300,4.1,4.4,4.05,4.2,376500,2933625
2020-01-16,09:20:00,12373.55,12377.8,12373.55,12375.1,16-JAN-2020,1535775,451500,29.55,29.5,31.55,29.5,12350,16.3,16.3,15.25,15.5,473850,2145825
2020-01-16,09:20:00,12373.55,12377.8,12373.55,12375.1,16-JAN-2020,2577525,568725,7.8,7.8,8.75,7.95,12400,44.75,45.05,42.85,43.5,204150,638775
2020-01-16,09:20:00,12373.55,12377.8,12373.55,12375.1,16-JAN-2020,1314075,210525,67.65,67.25,69.65,67.5,12300,4.2,4.2,3.85,3.95,414975,3346650
2020-01-16,09:21:00,12374.7,12375.75,12371.3,12372.2,16-JAN-2020,1535775,314625,28.55,27.9,29.7,29.65,12350,15.6,16.45,15.55,16.1,368850,2145825
2020-01-16,09:21:00,12374.7,12375.75,12371.3,12372.2,16-JAN-2020,2577525,423750,7.4,7.15,7.9,7.85,12400,44.1,45.85,43.9,45.25,202125,638775
2020-01-16,09:21:00,12374.7,12375.75,12371.3,12372.2,16-JAN-2020,1314075,157350,66.6,65.35,67.95,67.8,12300,3.95,4.1,3.95,4.0,360900,3346650
2020-01-16,09:22:00,12371.4,12376.05,12369.95,12375.8,16-JAN-2020,1535775,245100,30.4,27.0,30.4,28.65,12350,16.1,16.3,13.95,14.05,430050,2145825
2020-01-16,09:22:00,12371.4,12376.05,12369.95,12375.8,16-JAN-2020,2577525,450825,8.15,6.9,8.15,7.45,12400,44.65,46.1,41.5,41.5,118575,638775
2020-01-16,09:22:00,12371.4,12376.05,12369.95,12375.8,16-JAN-2020,1314075,123150,69.55,64.75,69.55,66.6,12300,4.05,4.05,3.35,3.35,446025,3346650
2020-01-16,09:23:00,12376.05,12376.6,12371.4,12375.65,16-JAN-2020,1597950,223650,30.35,29.0,31.0,30.45,12350,13.8,14.75,13.25,13.85,315225,2557950
2020-01-16,09:23:00,12376.05,12376.6,12371.4,12375.65,16-JAN-2020,2778300,359100,7.95,7.5,8.35,8.1,12400,41.75,43.4,40.65,41.85,140250,853950
2020-01-16,09:23:00,12376.05,12376.6,12371.4,12375.65,16-JAN-2020,1330575,164400,69.15,67.5,70.7,69.5,12300,3.3,3.45,3.15,3.3,446625,3702900
